,Var,bin,bin_range,bin_num,bin_good_num,bin_bad_num,bin_rate,good_bin_rate,bad_bin_rate,bin_rate_cum,good_bin_rate_cum,bad_bin_rate_cum,good_rate,bad_rate,woe,iv
35,bc_util,5,"[91.5, 184.5844]",3821,2521,1300,0.1227906677807057,0.10782259099268637,0.16802378182758174,0.9883347258821261,0.9885377015525427,0.987721339020292,0.6597749280293117,0.3402250719706883,0.4436183274232922,0.02670635158706671
36,bc_util,-9999,[-9999],363,268,95,0.0116652741178739,0.011462298447457338,0.012278660979707897,1.0,1.0,0.9999999999999999,0.7382920110192838,0.26170798898071623,0.06879962225126802,5.6165433838927065e-05
37,tot_cur_bal,0,"[-0.001, 30371.0]",7459,5336,2123,0.23970049489041712,0.22821949446131473,0.27439576063073545,0.23970049489041712,0.22821949446131473,0.27439576063073545,0.7153773964338384,0.2846226035661617,0.18426358526938058,0.00850860435873067
38,tot_cur_bal,1,"[30371.0, 149019.0]",11460,8279,3181,0.3682755961180024,0.3540909285317138,0.41114126922579813,0.6079760910084195,0.5823104229930285,0.6855370298565335,0.7224258289703316,0.2775741710296684,0.14938313577192222,0.008522358789738818
39,tot_cur_bal,2,"[149019.0, 257707.0]",5538,4393,1145,0.17796773571566296,0.1878876010435824,0.14799017707121623,0.7859438267240825,0.7701980240366109,0.8335272069277497,0.7932466594438425,0.20675334055615746,-0.23869801682585562,0.009523435978664157
40,tot_cur_bal,3,"[257707.0, 403595.0]",4253,3423,830,0.13667330805321679,0.14640092382703904,0.10727672224376374,0.9226171347772992,0.9165989478636499,0.9408039291715135,0.8048436397836821,0.19515636021631788,-0.3109372265779577,0.012165170732380564
41,tot_cur_bal,4,"[403595.0, 2804765.9639999997]",2408,1950,458,0.07738286522270069,0.08340105213635003,0.05919607082848649,0.9999999999999999,1.0,1.0,0.8098006644518272,0.19019933554817275,-0.3428057562820236,0.008297606923034405
42,mo_sin_old_rev_tl_op,0,"[9.99, 65.0]",2975,1996,979,0.09560383058037149,0.08536846157136137,0.12653483262246348,0.09560383058037149,0.08536846157136137,0.12653483262246348,0.6709243697478992,0.32907563025210085,0.39354089682068494,0.01620065058230381
43,mo_sin_old_rev_tl_op,1,"[65.0, 143.0]",9437,7033,2404,0.30326499132334983,0.30079979470510243,0.31071474731808196,0.3988688219037213,0.3861682562764638,0.4372495799405455,0.7452580269153333,0.25474197308466673,0.03243037050866395,0.000321545586814772
44,mo_sin_old_rev_tl_op,2,"[143.0, 781.781]",18706,14352,4354,0.6011311780962787,0.6138317437235362,0.5627504200594545,1.0,1.0,1.0,0.7672404576071848,0.23275954239281513,-0.08688463134250073,0.004438181975040696
45,pub_rec_bankruptcies,0,"[-0.001, 5.004999999999999]",31118,23381,7737,1.0,1.0,1.0,1.0,1.0,1.0,0.751365769008291,0.24863423099170898,0.0,0.0
46,last_pymnt_amnt,0,"[-0.001, 169.53]",2018,948,1070,0.06484992608779484,0.04054574226936401,0.1382964973503942,0.06484992608779484,0.04054574226936401,0.1382964973503942,0.4697720515361744,0.5302279484638256,1.226969136362514,0.11993715954055523
47,last_pymnt_amnt,1,"[169.53, 19514.89]",25249,18583,6666,0.8113953338903529,0.7947906419742526,0.8615742535866615,0.8762452599781477,0.8353363842436167,0.9998707509370557,0.735989544140362,0.264010455859638,0.08068250675561821,0.005388269195082761
48,last_pymnt_amnt,2,"[19514.89, 41494.523069999996]",3851,3850,1,0.1237547400218523,0.16466361575638339,0.00012924906294429367,1.0,1.0,1.0,0.9997403271877434,0.00025967281225655674,-7.149918716120246,1.1764073478664119
49,mths_since_rcnt_il,0,"[-0.001, 5.0]",5876,4297,1579,0.18882961629924802,0.1837817030922544,0.20408427038903967,0.18882961629924802,0.1837817030922544,0.20408427038903967,0.7312797821647379,0.26872021783526207,0.10478434164223094,0.002127391147840734
50,mths_since_rcnt_il,1,"[5.0, 21.0]",17438,13217,4221,0.5603830580371489,0.5652880544031479,0.5455602946878635,0.7492126743363969,0.7490697574954023,0.7496445650769031,0.757942424589976,0.2420575754100241,-0.03552210181372411,0.0007007714891630174
51,mths_since_rcnt_il,2,"[21.0, 397.39699999999993]",7088,5388,1700,0.2277781348415708,0.23044352251828407,0.21972340700529921,0.9769908091779678,0.9795132800136863,0.9693679720822024,0.760158013544018,0.23984198645598195,-0.04763629632436312,0.0005106665992079483
52,mths_since_rcnt_il,-9999,[-9999],716,479,237,0.023009190822032264,0.020486719986313674,0.030632027917797598,1.0,1.0,1.0,0.6689944134078212,0.33100558659217877,0.4022692548857999,0.004081145462185034
53,mo_sin_rcnt_tl,0,"[-0.001, 1.0]",3206,2308,898,0.10302718683720033,0.09871262991317736,0.1160656585239757,0.10302718683720033,0.09871262991317736,0.1160656585239757,0.7199001871490954,0.2800998128509046,0.1619431518357934,0.0028102041471293813
54,mo_sin_rcnt_tl,1,"[1.0, 4.0]",10262,7613,2649,0.3297769779548814,0.32560626149437577,0.3423807677394339,0.4328041647920817,0.42431889140755313,0.4584464262634096,0.7418631845644124,0.2581368154355876,0.05023460912744105,0.0008426607645263129
55,mo_sin_rcnt_tl,2,"[4.0, 9.0]",10128,7693,2435,0.32547078861109324,0.32902784312048244,0.31472146826935504,0.758274953403175,0.7533467345280356,0.7731678945327647,0.7595774091627172,0.2404225908372828,-0.04445435678066052,0.0006359806918698865
56,mo_sin_rcnt_tl,3,"[9.0, 145.14499999999998]",7522,5767,1755,0.24172504659682498,0.24665326547196442,0.22683210546723537,1.0,1.0,1.0,0.7666843924488168,0.2333156075511832,-0.0837734465538625,0.0016604868882917265
57,all_util,0,"[-0.001, 30.0]",3210,2667,543,0.10315572980268654,0.11406697746033104,0.07018224117875145,0.10315572980268654,0.11406697746033104,0.07018224117875145,0.8308411214953271,0.1691588785046729,-0.485690493086495,0.021314399203571185
58,all_util,1,"[30.0, 42.0]",3986,3270,716,0.12809306510701202,0.13985714896711005,0.09254232906811426,0.23124879490969857,0.2539241264274411,0.1627245702468657,0.8203712995484195,0.17962870045158053,-0.41295538576906954,0.019538909703983854
59,all_util,2,"[42.0, 50.0]",3619,2802,817,0.11629924802365191,0.11984089645438604,0.10559648442548791,0.3475480429333505,0.37376502288182717,0.2683210546723536,0.7742470295661785,0.2257529704338215,-0.12653992087536553,0.0018024867710528746
60,all_util,3,"[50.0, 61.0]",6212,4648,1564,0.19962722540008998,0.1987938924767974,0.20214553444487526,0.5471752683334405,0.5725589153586246,0.4704665891172289,0.7482292337411461,0.2517707662588538,0.0167193337350931,5.603722062483794e-05
61,all_util,4,"[61.0, 64.0]",1857,1382,475,0.05967607172697474,0.05910782259099269,0.06139330489853949,0.6068513400604153,0.6316667379496173,0.5318598940157684,0.7442110931610124,0.25578890683898764,0.03793751086860995,8.670550988257243e-05
62,all_util,5,"[64.0, 82.0]",8885,6315,2570,0.2855260620862523,0.2700910996107951,0.3321700917668347,0.8923774021466676,0.9017578375604123,0.864029985782603,0.7107484524479459,0.289251547552054,0.20688785426625814,0.012843389482174908
63,all_util,6,"[82.0, 168.16799999999998]",3349,2297,1052,0.10762259785333247,0.0982421624395877,0.13597001421739693,1.0,1.0,1.0,0.6858763810092565,0.3141236189907435,0.32499890177014096,0.012261510393934662
64,num_op_rev_tl,0,"[-0.001, 7.0]",15891,12091,3800,0.5106690661353558,0.5171292930156965,0.4911464391883159,0.5106690661353558,0.5171292930156965,0.4911464391883159,0.7608709332326474,0.2391290667673526,-0.05155059629818569,0.001339431608330068
65,num_op_rev_tl,1,"[7.0, 12.0]",10157,7557,2600,0.3264027251108683,0.3232111543561011,0.3360475636551635,0.8370717912462241,0.8403404473717977,0.8271940028434794,0.7440189032194545,0.2559810967805454,0.038946870150437435,0.00049993796616845
66,num_op_rev_tl,2,"[12.0, 67.067]",5070,3733,1337,0.16292820875377595,0.1596595526282024,0.17280599715652062,1.0,1.0,1.0,0.7362919132149901,0.26370808678500984,0.07912580934894327,0.0010402230633641666
67,inq_fi,0,"[-0.001, 3.0]",28802,21742,7060,0.9255736229834822,0.9299003464351396,0.9124983843867132,0.9255736229834822,0.9299003464351396,0.9124983843867132,0.754878133462954,0.24512186653704604,-0.01889111111507398,0.00032874239867712504
68,inq_fi,1,"[3.0, 25.025]",2316,1639,677,0.07442637701651778,0.07009965356486035,0.0875016156132868,1.0,1.0,1.0,0.707685664939551,0.29231433506044907,0.22173940533002928,0.003858700716193819
69,funded_amnt_inv,0,"[999.0, 8150.0]",9552,7726,1826,0.30696060158107846,0.3304392455412514,0.23600878893628022,0.30696060158107846,0.3304392455412514,0.23600878893628022,0.8088358458961474,0.1911641541038526,-0.3365537709097288,0.03178092625913057
70,funded_amnt_inv,1,"[8150.0, 16150.0]",11222,8321,2901,0.3606272896715727,0.3558872588854198,0.3749515316013959,0.6675878912526512,0.6863265044266712,0.6109603205376761,0.7414899304936732,0.2585100695063269,0.05218277638255801,0.000994826680033883
71,funded_amnt_inv,2,"[16150.0, 19750.0]",1762,1285,477,0.056623176296677166,0.054959154869338354,0.061651803024428076,0.7242110675493283,0.7412856592960095,0.6726121235621042,0.7292849035187288,0.2707150964812713,0.11491220472060507,0.0007690669549206498
